Nome_Fundo,Publico_Alvo
FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I - FII,INVESTIDOR QUALIFICADO
FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I FII,INVESTIDOR QUALIFICADO
SÃO MIGUEL DOS MILAGRES FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
INTER TITULOS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO RB CAPITAL I FOF,INVESTIDORES EM GERAL
FII RB CAPITAL I FUNDO DE FUNDOS,INVESTIDORES EM GERAL
CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO HOUSI,INVESTIDORES EM GERAL
BLUEMACAW LOGÍSTICA FUNDO INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
G5 CIDADE NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MORE REAL ESTATE FOF FII FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO - MOGNO HOTEIS,INVESTIDORES EM GERAL
VALORA CRI INDICE DE PRECO - FII,INVESTIDORES EM GERAL
VALORA CRI INDICE DE PRECO FII,INVESTIDORES EM GERAL
VALORA CRI INDICE DE PRECO  - FII,INVESTIDORES EM GERAL
FRAM CAPITAL SBCLOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
URCA PRIME RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
CF2 FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
HECTARE RECEBÍVEIS HIGH GRADE - FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO JAPURÁ,INVESTIDOR PROFISSIONAL
ARC FUNDO DE INVESTIMENTO IMOBILIÁRIO III - FII,INVESTIDOR PROFISSIONAL
ARC FUNDO DE INVESTIMENTO IMOBILIÁRIO III - FII,INVESTIDOR QUALIFICADO
LOGCP INTER FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
VBI CONSUMO ESSENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
IMMOB III FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR PROFISSIONAL
IMMOB III FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
IMMOB IV BRAGANÇA FI IMOBILIARIO,INVESTIDOR PROFISSIONAL
QUATÁ IMOB FUNDO DE FUNDOS - FII,INVESTIDORES EM GERAL
RBR DESENVOLVIMENTO COMERCIAL I - FII,INVESTIDOR QUALIFICADO
PERFORMA REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
LUGGO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
TISHMAN SPEYER RENDA CORPORATIVA FUNDO DE INV IMOBILIÁRIO,INVESTIDORES EM GERAL
TISHMAN SPEYER RENDA CORPORATIVA FII,INVESTIDORES EM GERAL
ALIANZA FOF FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
ALIANZA MULTIESTRATEGIA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
HIRE LOG I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CIVITAS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BRIO REAL ESTATE III FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BLUEMACAW OFFICE FUND II F,INVESTIDORES EM GERAL
BLUEMACAW OFFICE FUND II,INVESTIDORES EM GERAL
BRIX FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
HSI ATIVOS FINANCEIROS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
HSI ATIVOS FINANCEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
ANKARA DISTRESSED FII,INVESTIDOR QUALIFICADO
LOTE M2 FUNDO IMOBILIARIO,INVESTIDORES EM GERAL
HEDGE RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOB,INVESTIDORES EM GERAL
VBI REITS FOF - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
VBI REITS FOF - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BARZEL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
HEDGE SHOPPING PARQUE DOM PEDRO FII,INVESTIDORES EM GERAL
BLUECAP RENDA LOGÍSTICA-FII,INVESTIDORES EM GERAL
BLUECAP RENDA LOGÍSTICA FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO - FII GOLDEN LOGISTICA,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO - VBI PRIME PROPERTIES,INVESTIDORES EM GERAL
GALAPAGOS FUNDO DE FUNDOS - FII,INVESTIDORES EM GERAL
FII RBR CREDITO IMOBILIARIO SPECIAL OPPORTUNITIES,INVESTIDOR QUALIFICADO
RBR CREDITO IMOBILIARIO SPECIAL OPPORTUNITIES FII,INVESTIDOR QUALIFICADO
FII MOGNO CERTIFICADOS DE RECEBIVEIS IMOBILIARIOS HIGH GRADE,INVESTIDORES EM GERAL
FII MOGNO CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS HIGH GRADE,INVESTIDORES EM GERAL
FII MOGNO CRI MULTIESTRATÉGIA,INVESTIDORES EM GERAL
RB CAPITAL LOGISTICO FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR PROFISSIONAL
NAVI IMOBILIARIO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
NAVI IMOBILIARIO TOTAL RETURN FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO BRL PROP II,INVESTIDOR QUALIFICADO
HEDGE PALADIN DESIGN OFFICES FUNDO DE INVESTIMENTO IMOB,INVESTIDOR QUALIFICADO
HEDGE SEED FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
RBR DESENVOLVIMENTO COMERCIAL FEEDER FOF FII,INVESTIDOR PROFISSIONAL
RBR DES COMERCIAL FEEDER FOF FII,INVESTIDOR PROFISSIONAL
RB CAPITAL RECEBÍVEIS IMOBILIÁRIOS FII,INVESTIDORES EM GERAL
MILETO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
RBR LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
JACARANDA 02 FUNDO DE INVESTIMENTO IMOBILIARIO FII,INVESTIDOR QUALIFICADO
CAPITAL RS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO
CV HAUS FUNDO DE INVESTIMENTO IMOBILARIO FII,INVESTIDOR QUALIFICADO
CV HAUS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
XP EXETER DESENVOLVIMENTO LOGISTICO - FII,INVESTIDOR PROFISSIONAL
BRESCO COINVESTIMENTO I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
AUTONOMY EDIFICIOS CORPORATIVOS FII,INVESTIDORES EM GERAL
JACARANDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
JACARANDA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
JACARANDÁ FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
GOLGI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
JIVE ATIVOS IMOBILIÁRIOS III - FII,INVESTIDOR QUALIFICADO
ZION CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
DARP JIVE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
PLATINIUM XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
BTSP I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
VINCI FULWOOD DESENV LOGÍSTICO FUNDO DE INVEST IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GTIS BRAZIL LOGISTICS FII,INVESTIDORES EM GERAL
GTIS BRAZIL LOGISTICS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
TELLUS DESENVOLVIMENTO LOGISTICO FII,INVESTIDORES EM GERAL
VERSALHES RECEBÍVEIS IMOBILIÁRIOS - FII,INVESTIDORES EM GERAL
PIEMONTE - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
INTER TEVA ÍNDICE DE TIJOLO FII,INVESTIDORES EM GERAL
POSITIVO III FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
INTER TEVA ÍNDICE DE PAPEL FII,INVESTIDORES EM GERAL
BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BLUEMACAW RENDA+ FOF FII,INVESTIDORES EM GERAL
TRX REAL ESTATE II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
TANTOU FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
TANTOU FUNDO DE INVESTIMENTO OMOBILIÁRIO,INVESTIDORES EM GERAL
YUCA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
YUCA FII,INVESTIDOR PROFISSIONAL
VINCI IMOVEIS URBANOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO HBC RENDA URBANA,INVESTIDORES EM GERAL
JFL LIVING FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
PLURAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
PLURAL RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
GENIAL RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
CYRELA CRÉDITO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
LWTC FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
RIO BRAVO RENDA RESIDENCIAL FII,INVESTIDORES EM GERAL
JBFO FOF FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
MAUA CAPITAL HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
RIZA AKIN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL AGRO LOGISTICA,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO FII RBR DESENVOLVIMENTO IV,INVESTIDOR QUALIFICADO
AF INVEST CRI FII RECEBIVEIS IMOBILIARIOS,INVESTIDORES EM GERAL
AF INVEST CRI FII,INVESTIDORES EM GERAL
AF INVEST CRI FII - RECEBÍVEIS IMOBILIÁRIOS,INVESTIDORES EM GERAL
BTG PACTUAL REAL ESTATE PRIME OPPORTUNITIES FII,INVESTIDOR PROFISSIONAL
BTG PACTUAL REAL ESTATE PRIME OPPORTUNITIES FI,INVESTIDOR PROFISSIONAL
BTG PACTUAL REAL ESTATE PRIME OPPORTUNITIES,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO REC FUNDO DE FUNDOS,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - REC FUNDO DE FUNDOS,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO MAUA HIGH YIELD FII,INVESTIDORES EM GERAL
VENUS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
KILIMA FUNDO DE INVEST EM COTAS DE FUNDOS IMOB SUNO 30,INVESTIDORES EM GERAL
KILIMA FII,INVESTIDORES EM GERAL
KILIMA FUNDO DE INV EM COTAS DE FII SUNO 30,INVESTIDOR QUALIFICADO
MEZANINO ESTRUTURADO FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
KRONOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
STRUAN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
STRUAN - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
VALORA HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
R CAP 1810 FUNDO DE FUNDOS - FUNDO DE INVEST IMOBILIÁRIO,INVESTIDORES EM GERAL
RADOMA 16 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
ABEL 33 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
BTSP II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
ENERGY RESORT FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
ENERGY RESORT FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
GALAPAGOS RECEBÍVEIS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO,INVESTIDORES EM GERAL
DEVANT RECEBÍVEIS IMOBILIÁRIOS FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO REC LOGÍSTICA,INVESTIDORES EM GERAL
FII REC LOGISTICA,INVESTIDORES EM GERAL
BB FUNDO DE FUNDOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
XP IDEA!ZARVOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
LAGO DA PEDRA - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
ESTOQUE RJ FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
ESTOQUE RJ FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO GUARDIAN LOGÍSTICA,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO GUARDIAN LOGISTICA,INVESTIDORES EM GERAL
FBV KEYDEV FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
LAVOURA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
COOPBENS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CENU FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
PANORAMA DESENVOLVIMENTO LOGÍSTICO FII,INVESTIDOR PROFISSIONAL
RIO BRAVO CRÉDITO IMOB HIGH YIELD FUNDO DE INV. IMOB. - FII,INVESTIDORES EM GERAL
RIO BRAVO CRÉDITO IMOBILIÁRIO HIGH YIELD FII,INVESTIDORES EM GERAL
PETTRA FUNDO DE INVESTIMENTO IMOBILIÁRIO.,INVESTIDOR QUALIFICADO
PETTRA FUNDO DE INVESEIMTNO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
CONTE BIANCAMANO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII- BLUE RECEBÍVEIS IMOBILIÁRIOS,INVESTIDORES EM GERAL
FII BLUE RECEBÍVEIS IMOBILIÁRIOS,INVESTIDORES EM GERAL
SERRA VERDE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
ALIANZA DIGITAL REALTY FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
ALIANZA DIGITAL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GALAPAGOS RECEBIVEIS IMOBILIARIOS,INVESTIDORES EM GERAL
GALAPAGOS RECEBIVEIS IMOBILIARIOS FII,INVESTIDORES EM GERAL
CORE METROPOLIS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
ASA METROPOLIS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
BTG PACTUAL AAA CORPORATE OFFICE FUND,INVESTIDOR PROFISSIONAL
FII BTG PACTUAL AAA CORPORATE OFFICE FUND,INVESTIDOR PROFISSIONAL
BLUEMACAW CREDITO IMOBILIARIO FII,INVESTIDORES EM GERAL
BLUEMACAW CRÉDITO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
CVPAR FUNDO DE INVESTIMENTO IMOBILIARIO DE CRI,INVESTIDOR PROFISSIONAL
IMMOB V DESENVOLVIMENTO FII,INVESTIDOR PROFISSIONAL
HGI CRÉDITOS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
HGI CRÉDITOS IMOBILIÁRIOS FUNDO DE INESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO ROOFTOP I,INVESTIDOR QUALIFICADO
IC LOTEAMENTOS E RECEBIVEIS FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA IMÓVEIS CORPORATIVOS,INVESTIDORES EM GERAL
TELLUS HEALTHCARE & MIXED USE FEEDER FII,INVESTIDOR PROFISSIONAL
BRIO CRÉDITO ESTRUTURADO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
F.I.I. HOSPITAL UNIMED CAMPINA GRANDE,INVESTIDORES EM GERAL
IBIZA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
POMPEIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BII VENTURA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BII VENTURA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FRAM CAPITAL XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
RB CAPITAL BUILT TO SUIT I FII,INVESTIDOR QUALIFICADO
TJK RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
LIFE CAPITAL PARTNERS FUNDO DE INVESTIMENTOS IMOBILIÁRIOS,INVESTIDOR QUALIFICADO
LIFE CAPITAL PARTNERS FUNDO DE INVESTIMENTOS IMOBILIÁRIOS,INVESTIDOR PROFISSIONAL
FII - DEVANT FUNDO DE FUNDOS IMOBILIÁRIOS,INVESTIDORES EM GERAL
DEVANT FUNDO DE FUNDOS IMOBILIÁRIOS,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO STAR,INVESTIDOR QUALIFICADO
SUNO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FII MAUA CAPITAL DESENVOLVIMENTO URBANO,INVESTIDORES EM GERAL
FII  MAUA CAPITAL DESENVOLVIMENTO URBANO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO DE CRI INTEGRAL BREI,INVESTIDORES EM GERAL
CANVAS CRI - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
RBR CRI - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
ALIANZA ITACA DESENVOLVIMENTO FII,INVESTIDOR QUALIFICADO
ALIANZA ÍTACA DESENVOLVIMENTO FII,INVESTIDOR QUALIFICADO
SIG CAPITAL RECEBIVEIS PULVERIZADOS FII,INVESTIDOR PROFISSIONAL
NAVI CREDITO IMOBILIARIO - FII,INVESTIDORES EM GERAL
MOGNO LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
SUNO LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
VECTIS RENDA RESIDENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
LOFT III FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BLUECAP DESENVOLVIMENTO LOGÍSTICO I FII,INVESTIDOR PROFISSIONAL
FII DESENVOLVIMENTO 1 MODALMAIS,INVESTIDOR QUALIFICADO
JAFFA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
JAFFA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO  DEVELOPMENT V1,INVESTIDOR QUALIFICADO
MORE RECEBIVEIS IMOBILIARIOS FII - FII,INVESTIDORES EM GERAL
MORE RECEBIVEIS IMOBILIARIOS FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA AGENCIAS,INVESTIDORES EM GERAL
SUPREMO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
KIJANI ASATALA FIAGRO IMOB FDO INVEST PROD AGRO,INVESTIDORES EM GERAL
HIGH FUNDO DE INVESTIMENTO AGRO - FIAGRO - IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
HIGH FUNDO DE INVESRIMENTO AGRO - FIAGRO - IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
PROFESSIONAL PROPERTIES FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FI NAS CAD PROD AGROINDUSTRIAIS RIZA FIAGRO IMOBILIÁRIO,INVESTIDORES EM GERAL
FLAMENGO FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
ZAVIT REAL ESTATE FUND - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
ZAVIT REAL ESTATE FUND - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
ANGOSTURA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
ANGOSTURA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
JASC RENDA VAREJO ESSENCIAL FUNDO DE INVEST. IMOBILIÁRIO,INVESTIDORES EM GERAL
GLOBAL APARTAMENTOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
PANORAMA LAST MILE SBC FII,INVESTIDOR PROFISSIONAL
FII PANORAMA LAST MILE SBC,INVESTIDOR PROFISSIONAL
FRAM CAPITAL HELMER FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BR7 SENADO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII,INVESTIDORES EM GERAL
EQI RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO FII,INVESTIDORES EM GERAL
IRIDIUM FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FII BTG PACTUAL TERRAS AGRICOLAS,INVESTIDORES EM GERAL
MORE GESTAO ATIVA RECEBIVEIS FII,INVESTIDOR QUALIFICADO
MORE GESTAO ATIVA DE RECEBIVEIS FII,INVESTIDOR QUALIFICADO
MORE GESTAO ATIVA DE RECEBIVEIS FII,INVESTIDORES EM GERAL
SUNO RECEBIVEIS IMOBILIARIOS FII,INVESTIDORES EM GERAL
BLUEMACAW CATUAÍ TRIPLE A FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
BLUEMACAW CATUAI TRIPLE A FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
ALIANZA URBAN HUB RENDA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
EXES FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FII MAUA CAPITAL MPD DESENV RESIDENCIAL,INVESTIDOR PROFISSIONAL
FII MAUA CAPITAL MPD DESENVOLVIMENTO RESIDENCIAL,INVESTIDOR PROFISSIONAL
VALORA CRA FII NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS,INVESTIDORES EM GERAL
VALORA CRA FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS,INVESTIDORES EM GERAL
COSMIC - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
BRIO MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BRIO MULTIESTRATEGIA - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
VINCI CREDIT SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
RBR PLUS MULTIESTRATEGIA REAL ESTATE FII,INVESTIDOR PROFISSIONAL
RBR PLUS MULTIESTRATEGIA REAL ESTATE FII,INVESTIDORES EM GERAL
FII LEBLON REALTY DESENVOLVIMENTO I,INVESTIDOR QUALIFICADO
F.I.I. HOSPITAL UNIMED MACEIÓ,INVESTIDORES EM GERAL
FUNDO DE INVEST. IMOB. HOSPITAL INVESTCOOP NACIONAL,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO ROOFTOP II,INVESTIDOR QUALIFICADO
IRON CAPITAL FUNDO DE FUNDOS - FII,INVESTIDOR QUALIFICADO
OURINVEST INNOVATION FIAGRO IMOBILIARIO,INVESTIDORES EM GERAL
BS2 ALLINVESTMENTS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
TISHMAN SPEYER GESTÃO DE ATIVOS IMOBILIÁRIOS FII,INVESTIDOR QUALIFICADO
COXIM FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
COXIM FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
ECOAGRO I FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS,INVESTIDORES EM GERAL
